,index_party,sent
3320,3320,Am Splittingverfahren für Eheund eingetragene Lebenspartnerschaften wollen wir festhalten.
3321,3321,"Ebenso kann es sinnvoll sein, künftig stärker mit - von der Steuerschuld abzuziehenden - Steuergutschriften zu arbeiten."
3322,3322,Dadurch wirken Freibeträge besser für die niedrigen und mittleren Einkommen.
3323,3323,Heimund Pflegekinder bei Ausbildung unterstützen Wir Freie Demokraten wollen das Angebot an Berufsund Studienberatung in Jugendpflegeeinrichtungen erweitern.
3324,3324,Heimund Pflegekinder müssen ihr selbstständig verdientes Geld behalten können.
3325,3325,Sie dürfen nicht mehr zur Finanzierung ihrer Unterbringung herangezogen werden.
3326,3326,Zudem muss eine Verlängerung der Unterbringung im Jugendheim oder bei Pflegefamilien auch über das 18.
3327,3327,"Lebensjahr hinaus unkompliziert möglich sein, solange die Jugendlichen noch zur Schule gehen oder sich in einer Berufsausbildung befinden."
3328,3328,"So erleichtern wir den Betroffenen die Erlangung von Berufsund Schulabschlüssen, einschließlich der Hochschulreife."
3329,3329,Modernes Fortpflanzungsmedizingesetz schaffen Wir Freie Demokraten wollen ein modernes Fortpflanzungsmedizingesetz.
3330,3330,"Wir fordern die Legalisierung der Eizellspende sowie die Klarstellung, dass die Embryonenspende zulässig ist."
3331,3331,Wir wollen außerdem die nichtkommerzielle Leihmutterschaft ermöglichen und fordern hierfür einen klaren Rechtsrahmen.
3332,3332,Die Möglichkeiten der Reproduktionsmedizin sollen allen Menschen unabhängig vom Familienstand und der sexuellen Orientierung zugänglich sein.
3333,3333,Ungewollt Kinderlose unterstützen Wir Freie Demokraten wollen eine bessere finanzielle Förderung von Kinderwunschbehandlungen.
3334,3334,Die Bundesförderung darf nicht mehr von einer Landesbeteiligung abhängig sein.
3335,3335,Langfristig sollen die gesetzlichen Krankenkassen die Kosten bei Vorlage einer medizinischen Indikation wieder vollständig übernehmen.
3336,3336,Auch Paare ohne Trauschein und Alleinstehende sollen einen Anspruch auf Förderung haben.
3337,3337,Mehrelternschaft und Elternschaftsvereinbarungen rechtlich anerkennen Wir Freie Demokraten wollen Mehrelternschaften rechtlich anerkennen und rechtswirksame Elternschaftsvereinbarungen bereits vor der Empfängnis ermöglichen.
3338,3338,Bis zu vier Elternteile sollen im Interesse des Kindeswohls rechtliche Eltern sein können.
3339,3339,Eine Überforderung des Kindes im Erwachsenenalter kann durch Quotierungen von unterhaltsrechtlichen Ansprü- chen vermieden werden.
3340,3340,"Die Ehefrau der leiblichen Mutter soll von Geburt an automatisch rechtlich zweite Mutter sein, wenn das Kind mit Hilfe einer nicht-gerichteten Samenspende gezeugt wurde oder der leibliche Vater anderweitig Einvernehmen erklärt hat."
3341,3341,Adoptionsrecht für alle Wir Freie Demokraten wollen Adoptionen auch unverheirateten Paaren ermöglichen.
3342,3342,Unverheiratete Paare sollen verheirateten Paaren im Adoptionsrecht gleichgestellt werden.
3343,3343,Zur Vermeidung von Diskriminierung soll das Adoptionsverfahren Das Programm der Freien Demokraten zur Bundestagswahl 2021 34 solange wie möglich anonym sein.
3344,3344,"Bei Stiefkindadoptionen soll das Verwandtschaftsverhältnis zu beiden leiblichen Elternteilen erhalten bleiben können, sofern dies einvernehmlich gewünscht wird und es dem Kindeswohl nicht widerspricht."
3345,3345,Hebammen und Geburtshelfer entlasten Wir Freie Demokraten wollen eine bessere Vereinbarkeit von Beruf und Familie für Hebammen und Geburtshelfer sowie innovative Möglichkeiten für eine bessere Unterstützung.
3346,3346,"Wir befürworten Lösungen, um Hebammen vor unverhältnismäßigen finanziellen Belastungen ihrer freiberuflichen Arbeit zu schützen."
3347,3347,Von fachfremden Tätigkeiten wollen wir Hebammen entlasten.
3348,3348,"Engagierten Schulabsolventinnen und Schulabsolventen, die die EU-Mindestvorgaben zum Erlernen des Hebammenberufes nicht erfüllen, wollen wir bezüglich des Ziels einer solide finanzierten Eins-zu-eins-Betreuung dennoch ermöglichen, in der Geburtshilfe tätig zu werden."
3349,3349,"Dafür schlagen wir vor, den ergänzenden Beruf der „Mütterpflegekraft“ für die Vorund Nachsorge im Wochenbett einzuführen."
3350,3350,"Abschaffung § 219a Strafgesetzbuch Wir Freie Demokraten fordern, Paragraf 219a des Strafgesetzbuchs (StGB) ersatzlos zu streichen."
3351,3351,"Es ist abwegig, dass sachliche Informationen auf der Homepage einer Ärztin oder eines Arztes über einen legalen ärztlichen Eingriff strafbares Unrecht sein sollen."
3352,3352,Ein Schwangerschaftsabbruch ist in Deutschland nach der Maßgabe des Paragrafen 218 ff.StGB straffrei.
3353,3353,Die sachliche Information darüber kann daher kein strafbares Unrecht sein.
3354,3354,"Frauen sind vielmehr in einer schwierigen Lage auf genau diese Informationen angewiesen, um schnell Zugang zu einer seriösen Beratung gerade durch Ärztinnen und Ärzte zu erhalten, die den Eingriff selbst anbieten."
3355,3355,"Es ist wichtig, dass Ärztinnen und Ärzte verlässliche Regeln haben, wie sie informieren dürfen und Frauen ein flächendeckendes und objektives Beratungsnetzwerk zur Verfügung steht."
3356,3356,Eine Konfliktberatung soll auch online durchgeführt werden können.
3357,3357,Selbstbestimmungsgesetz schaffen – geschlechtliche Identität schützen Wir Freie Demokraten wollen das Transsexuellengesetz abschaffen und durch ein Selbstbestimmungsgesetz ersetzen.
3358,3358,Änderungen des Geschlechtseintrags im Personenstand müssen ohne diskriminierende Hürden grundsätzlich per Selbstauskunft möglich sein.
3359,3359,Ein erweitertes Offenbarungsverbot soll vor Diskriminierung schützen.
3360,3360,Aufklärungsund Beratungsangebote wollen wir stärken.
3361,3361,Die Kosten geschlechtsangleichender Behandlungen müssen vollständig von den Krankenkassen übernommen werden.
3362,3362,"Medizinisch nicht notwendige genitalverändernde Operationen an intergeschlechtlichen Kindern sind wirksam zu verbieten, um deren Selbstbestimmung zu stärken."
3363,3363,Verantwortungsgemeinschaft einführen Wir Freie Demokraten wollen die Verantwortungsgemeinschaft neben der Ehe gesetzlich verankern.
3364,3364,Dabei soll die Ausgestaltung der Rechte und Pflichten innerhalb einer Verantwortungsgemeinschaft stufenweise variiert werden können.
3365,3365,"Zwei oder mehr volljährige Personen, die sich persönlich nahestehen, aber nicht miteinander verheiratet, verpartnert oder in gerader Linie verwandt sind, sollen eine Verantwortungsgemeinschaft möglichst unbürokratisch gründen können."
3366,3366,Die Belange der Kinder und das Namensrecht bleiben davon unberührt.
3367,3367,Auch sollen keine Aufenthaltsberechtigungen oder eine Arbeitserlaubnis begründet werden.
3368,3368,"In einer Zeit, in der traditionelle Familienstrukturen gerade im Alter nicht immer tragen, wächst der Bedarf an neuen Formen gegenseitiger Absicherung."
3369,3369,Der Grundgedanke einer solchen Verantwortungsgemeinschaft ist größtmögliche Flexibilität bei maximaler Selbstbestimmung.
3370,3370,Wechselmodell zum Leitbild machen Wir Freie Demokraten wollen das sogenannte „Wechselmodell“ zum gesetzlichen Leitbild bei der Betreuung minderjähriger Kinder nach einer Trennung der Eltern machen.
3371,3371,"Beide Eltern sollten berechtigt und verpflichtet sein, sowohl für den Unterhalt als auch für die Betreuung mit einem substantiellen Anteil zu sorgen."
3372,3372,Viele Eltern möchten die Kinder auch nach der Trennung gemeinsam erziehen.
3373,3373,"Die Politik muss die gesetzlichen Rahmenbedingungen hierfür schaffen und insbesondere vorsehen, dass Erziehungsund Unterhaltsverantwortung gemeinschaftlich ausgeübt werden, wenn das Kindeswohl dem nicht entgegensteht."
3374,3374,"Umgangsrecht der Großeltern mit Enkelkindern verbessern Wir Freie Demokraten wollen den für das Kindeswohl wichtigen Umgang von Großeltern mit ihren Enkelkindern auf eine bessere Grundlage stellen, denn der Umgang der Großeltern mit ihren Enkelkindern kann für das Kindeswohl von entscheidender Bedeutung sein."
3375,3375,SCHUTZ DER PRIVATSPHÄRE Der Schutz der Privatsphäre ist ein Kernanliegen für uns Freie Demokraten.
3376,3376,Statt immer weitergehender Überwachungsbefugnisse wollen wir Polizei und Justiz von unnötiger Bürokratie befreien sowie besser und moderner ausstatten.
3377,3377,Sicherheit muss nicht zulasten der Grundrechte unbescholtener Bürgerinnen und Bürger gehen.
3378,3378,Selbstbestimmung und Transparenz beim Datenschutz Wir Freie Demokraten wollen mehr Selbstbestimmung und Transparenz beim Datenschutz.
3379,3379,Personenbezogene Daten Das Programm der Freien Demokraten zur Bundestagswahl 2021 35 dürfen grundsätzlich nur nach Zustimmung oder auf einer eindeutigen gesetzlichen Grundlage verarbeitet werden.
3380,3380,"Es muss klar sein, zu welchem Zweck und von wem Daten verwendet werden."
3381,3381,"Die informationelle Selbstbestimmung wollen wir erleichtern, zum Beispiel durch technische Gestaltung (privacy by design and default) oder die Möglichkeit, Assistenz-Systeme (Personal Information Management Systems (PIMS)) zu nutzen."
3382,3382,Personenbezogene Daten sind heute ein Wirtschaftsgut.
3383,3383,Deshalb sollte die informationelle Selbstbestimmung auch im AGB-Recht gestärkt werden.
3384,3384,Wir brauchen eine faire und funktionierende Datenwirtschaftsordnung.
3385,3385,Selbstbestimmung über die eigenen Daten ist Grundlage dafür.
3386,3386,Datenschutzrecht weiterentwickeln Wir Freie Demokraten wollen Datenschutz konsequent weiterentwickeln.
3387,3387,"Wir werden darauf achten, dass die Auswirkungen auf kleine und mittlere Unternehmen, deren Kerngeschäft nicht der Umgang mit personenbezogenen Daten ist, stärker berücksichtigt werden."
3388,3388,Der bürokratische Aufwand der Verpflichtungen muss überprüft werden.
3389,3389,"Datenschutzrechtlich ebenso wirksame, aber weniger aufwendige technische Lösungen müssen nutzbar gemacht werden."
3390,3390,Schon bei der Konstruktion von Hardund Software müssen der Datenschutz von Herstellerinnen und Herstellern mitgedacht und die Ausübung des Rechts auf informationelle Selbstbestimmung erleichtert werden.
3391,3391,"Wir brauchen zielgenauere datenschutzrechtliche Regelungen etwa beim Schutz von Telekommunikationsdaten oder der Datenverarbeitung durch Drohnen, um Unternehmen und betroffenen Personen mehr Rechtssicherheit zu bieten, ohne das Schutzniveau der Datenschutz-Grundverordnung zu unterschreiten."
3392,3392,"Für eine liberale Datenpolitik Wir Freie Demokraten fordern eine Datenpolitik, die den Prinzipien von Selbstbestimmung über die eigenen Daten und Wettbewerb dient sowie Innovationen ermöglicht."
3393,3393,Für einen echten Wettbewerb brauchen die Bürgerinnen und Bürger Entscheidungsfreiheit.
3394,3394,"Diese setzt voraus, dass sie ihre Daten leicht zu anderen Anbieterinnen und Anbietern mitnehmen können (Datenportabilität)."
3395,3395,"Mittelfristig wollen wir – wie im Telefonnetz – eine Interoperabilität zwischen Diensten verschiedener Anbieter (zum Beispiel sozialer Netzwerke) erreichen und die Anbieterinnen dazu verpflichten, die notwendigen Schnittstellen bereitzuhalten."
3396,3396,Wir wollen einen EU-weiten Rechtsrahmen für nicht-personenbezogene Daten schaffen.
3397,3397,"Die Nutzerinnen und Nutzer sollen ein Nutzungsrecht an den Daten erhalten, an deren Erzeugung sie mitgewirkt haben."
3398,3398,"Eine generelle Datenteilungspflicht lehnen wir ab, denn auch die Kosten der Sammlung und Aufbereitung nicht-personenbezogener Daten müssen sich amortisieren können."
3399,3399,"Stattdessen wollen wir den Zugang zu Datenbeständen sektorbezogen und gegen Entgelt ermöglichen, wenn ein Wettbewerber keine Chance hat, selbst entsprechende Datenbestände aufzubauen."
3400,3400,Recht auf Verschlüsselung einführen Wir Freie Demokraten setzen uns für ein Recht auf Verschlüsselung ein und fordern eine grundsätzliche Verschlüsselung elektronischer Kommunikation.
3401,3401,Jede Einschränkung des Einsatzes von Kryptographie und jede Verpflichtung zum Offenhalten von IT-Sicherheitslücken lehnen wir ab.
3402,3402,"Bei der Verschlüsselung von Daten und des Netzverkehrs geht es um den Schutz des Eigentums, der Privatsphäre und der Vertraulichkeit der Kommunikation."
3403,3403,"Keine Totalüberwachung mittels Online- Durchsuchung und Quellen-TKÜ Wir Freie Demokraten lehnen die potentiell lückenlose digitale Überwachung der Menschen durch den Einsatz von „Staatstrojanern“, insbesondere zur nachrichtendienstlichen Aufklärung, ab."
3404,3404,"Solange nicht sichergestellt ist, dass der Kernbereich der privaten Lebensgestaltung der Menschen geschützt ist, hat ihr Einsatz zu unterbleiben."
3405,3405,Für Quellentelekommunikationsüberwachung (Quellen-TKÜ) und Online-Durchsuchung muss derselbe Maßstab gelten.
3406,3406,Statt der Ausnutzung von Sicherheitslücken fordern wir eine Priorität für die IT-Sicherheit und ein klar geregeltes Schwachstellenmanagement.
3407,3407,Der Staat darf keine Sicherheitslücken für Ermittlungszwecke aufkaufen.
3408,3408,"Wenn einer staatlichen Stelle Sicherheitslücken bekannt werden, muss sie diese umgehend dem Bundesamt für Sicherheit in der Informationstechnik (BSI) melden, das eine Schließung der Lücke durch den Hersteller herbeiführt oder, wenn dies nicht gelingt, die Lücke nach den allgemeinen Grundsätzen der Cybersicherheit koordiniert veröffentlicht."
3409,3409,Quick Freeze statt Vorratsdatenspeicherung Wir Freie Demokraten lehnen die anlasslose Speicherung personenbezogener Daten ab.
3410,3410,Dies gilt insbesondere für die anlasslose Speicherung aller Telekommunikationsverbindungsdaten auf Vorrat.
3411,3411,Eine solche Vorratsdatenspeicherung stellt alle Bürgerinnen und Bürger unter Generalverdacht.
3412,3412,Nach Ansicht des Europäischen Gerichtshofs verstößt sie daher gegen die europäischen Grundrechte.
3413,3413,Stattdessen schlagen wir Quick-Freeze-Verfahren als grundrechtsschonende Alternative vor.
3414,3414,Dabei können im Verdachtsfall bestimmte Daten auf richterliche Anordnung gesichert werden.
3415,3415,Recht auf Anonymität im öffentlichen Raum Wir Freie Demokraten fordern ein Recht auf Anonymität im öffentlichen Raum und lehnen den Einsatz der automatisierten Gesichtserkennung ab.
3416,3416,Videoüberwachung ist kein Ersatz für Beamtinnen und Beamte und kein Allheilmittel.
3417,3417,Durch den Einsatz von Software zur automatisierten und massenhaften Gesichtserkennung im öffentlichen Raum droht eine Totalüberwachung.
3418,3418,"Eine flächendeckende Videoüberwachung lehnen wir daher ab und sehen auch die Ausweitung privater Video- überwachung, die dann für staatliche Zwecken nutzbar ge- Das Programm der Freien Demokraten zur Bundestagswahl 2021 36 macht wird, kritisch."
3419,3419,"Eine intelligente Videoüberwachung an Kriminalitätsschwerpunkten kann aber eine sinnvolle Ergänzung zur Gefahrenabwehr und Strafverfolgung sein, wenn sie verantwortungsvoll und nicht als Ersatz für Polizeipräsenz eingesetzt wird."
3420,3420,Das Recht auf Anonymität im öffentlichen Raum gilt auch für den digitalen öffentlichen Raum.
3421,3421,Überwachungsgesamtrechnung einführen – Moratorium für Sicherheitsgesetze Wir Freie Demokraten fordern eine Überwachungsgesamtrechnung bei jedem Gesetzgebungsverfahren im Sicherheitsrecht.
3422,3422,Bis zu ihrer Einführung fordern wir ein Sicherheitsgesetz-Moratorium.
3423,3423,Die Auswirkungen von neuen Überwachungsund Informationserhebungsmaßnahmen müssen im Zusammenhang mit bereits bestehenden Befugnissen bewertet werden.
3424,3424,Dies leistet die Überwachungsgesamtrechnung.
3425,3425,Angesichts der Vielzahl bestehender Überwachungsbefugnisse und zunehmender Überwachungsmöglichkeiten durch den Einsatz vernetzter Geräte im Alltag ist eine Bilanz dringend geboten.
3426,3426,"Bargeld erhalten, Krypto-Währungen fördern Wir Freie Demokraten setzen uns für die uneingeschränkte Nutzbarkeit von Bargeld als Zahlungsmittel ein."
3427,3427,Bargeld sollte als Alternative zu digitalen Zahlungsformaten bestehen bleiben.
3428,3428,Zugleich begrüßen wir die Weiterentwicklung von Kryptowährungen.
3429,3429,"Bargeld ermöglicht uns, ohne staatliche Kontrolle und Überwachung Geld aufzubewahren."
3430,3430,"Zudem setzt die Möglichkeit der Bürgerinnen und Bürger, auf Bargeld auszuweichen, der Negativzinspolitik der Europäischen Zentralbank enge Grenzen."
3431,3431,Wir begrüßen zudem alternative Tauschmittel wie Kryptowährungen auf Blockchain sowie anderen Basen und wollen die Schaffung eines verlässlichen rechtlichen Rahmens fördern und weiterentwickeln.
3432,3432,HANDLUNGSFÄHIGER RECHTSSTAAT Extremismus und Terrorismus sind eine Bedrohung für unsere Demokratie und unsere offene und freie Gesellschaft.
3433,3433,Der Rechtsstaat muss daher besser organisiert sein als das Verbrechen.
3434,3434,"Wir brauchen einen handlungsund durchsetzungsstarken Rechtsstaat, der Sicherheit und Freiheit gleichermaßen gewährleistet."
3435,3435,"Dazu wollen wir Freie Demokraten Polizei und Justiz besser ausstatten, unsere Sicherheitsarchitektur erneuern und den Feinden des Rechtsstaats entschieden entgegentreten."
3436,3436,"Strafprozess effektiver, schneller, moderner und praxistauglicher machen Wir Freie Demokraten wollen Strafprozesse effektiver, schneller, moderner und praxistauglicher machen – ohne dass sich dies einseitig zu Lasten der Rechte des Beschuldigten und dessen Verteidigung auswirkt."
3437,3437,"Dazu wollen wir den deutschen Strafprozess, dessen Grundstruktur noch aus dem Kaiserreich stammt, grundlegend modernisieren."
3438,3438,Der Rechtsstaat muss auch in komplexen und exponierten Verfahren seine Handlungsfähigkeit unter Beweis stellen.
3439,3439,So muss der Strafprozess digitaler und kommunikativer werden.
3440,3440,Vernehmungen und Hauptverhandlung müssen in Bild und Ton aufgezeichnet werden – das ist international Standard.
3441,3441,"Hauptverhandlungen könnten konzentrierter und schneller durchgeführt werden, wenn das Gericht mit Verteidigung und Staatsanwaltschaft Gespräche über die Verfahrensgestaltung führen könnte."
3442,3442,Gerichtsverfahren modernisieren und beschleunigen Wir Freie Demokraten wollen Gerichtsverfahren modernisieren und beschleunigen.
3443,3443,"In einem Digitalpakt für die Justiz soll sich der Bund daran beteiligen, die technische Ausstattung der Justiz in den Ländern deutlich zu verbessern, um zum Beispiel virtuelle Verhandlungen zu ermöglichen."
3444,3444,"Wir wollen außerdem den Zugang zum Recht erleichtern, indem geringfügige Forderungen in einem vollständig digitalen, kostengünstigen und schnellen Verfahren geltend gemacht werden können."
3445,3445,Auch international wollen wir den Justizstandort Deutschland stärken.
3446,3446,Wir Freie Demokraten fordern einen eigenen Internationalen Handelsgerichtshof für Deutschland.
3447,3447,Legal Tech nutzen: Anwaltliches Berufsrecht modernisieren Wir Freie Demokraten wollen den Rechtsrahmen für Legal Tech-Unternehmen erweitern und auch das anwaltliche Berufsrecht modernisieren.
3448,3448,Wir wollen das Verbot von Erfolgshonoraren abschaffen und das Fremdbesitzverbot lockern.
3449,3449,"Wir erleichtern die Durchsetzung kleiner Forderungen, für die der Rechtsweg bislang zu teuer oder zu mühsam ist."
3450,3450,"Der Rechtsrahmen soll klare Anforderungen an Qualität und Sachkunde, als auch strikte Transparenzregeln von Legal Tech-Unternehmen festlegen."
3451,3451,Damit stärken wir Wettbewerb und Verbraucherschutz.
3452,3452,Föderalismusreform III: Klare Zuständigkeiten in der Sicherheitsarchitektur Wir Freie Demokraten fordern eine Föderalismuskommission III von Bund und Ländern.
3453,3453,"Die Kommission soll Vorschläge für eine Reform der Sicherheitsarchitektur unterbreiten, etwa durch eine Reduzierung der Anzahl der Landesämter für Verfassungsschutz."
3454,3454,"Zuständigkeiten, Verantwortlichkeiten und Verfahren müssen klarer werden."
3455,3455,"Die parlamentarische Kontrolle und Datenschutzaufsicht muss auch in den Kooperationsplattformen der Sicherheitsbehörden sichergestellt sein, insbesondere im Gemeinsamen Terrorabwehrzentrum (GTAZ) und im Gemeinsamen Extremismusund Terrorismusabwehrzentrum (GETZ)."
3456,3456,"Dazu fordern wir für diese Kooperationsplattformen eine gesetzliche Grundlage, die den Datenaustausch zwischen den Behörden regelt."
3457,3457,Wir wollen hierbei die Aufgaben von Nachrichtendiensten und Polizei voneinander Das Programm der Freien Demokraten zur Bundestagswahl 2021 37 getrennt halten und dieses Trennungsgebot im Grundgesetz verankern.
3458,3458,"Europäisches Kriminalamt schaffen Wir Freie Demokraten fordern, Europol zu einem echten Europäischen Kriminalamt auszubauen."
3459,3459,Die eigenen operativen Möglichkeiten von Europol müssen ausgedehnt werden.
3460,3460,"Terrorismus, organisierte Kriminalität und Cyberkriminalität machen nicht an Landesgrenzen halt."
3461,3461,Die Erkenntnisse der nationalen Sicherheitsbehörden zu grenzübergreifenden Sachverhalten sollen gemeinsam ausgewertet und Einsätze der Mitgliedstaaten koordiniert werden.
3462,3462,Gefährder-Definitionen und Datenbanken müssen auf europäischer Ebene vereinheitlicht werden und kompatibel sein.
3463,3463,Außerdem wollen wir die europäische Cybersicherheits-Behörde ENISA stärken.
3464,3464,Kontrolle der Nachrichtendienste durch Drei-Säulen-Modell Wir Freie Demokraten fordern eine umfassende Neuordnung der Kontrolle der Nachrichtendienste nach einem Drei-Säulen-Modell: Die Genehmigung der Überwachung und die Gesetzmäßigkeitskontrolle der Nachrichtendienste soll in richterlicher Unabhängigkeit erfolgen.
3465,3465,Die parlamentarische Kontrolle soll verbessert und die Rechte der Parlamentsminderheit sollen gestärkt werden.
3466,3466,"Eine Parlamentarische Nachrichtendienstbeauftragte oder ein -beauftragter soll dabei unterstützen, die Nachrichtendienste zu kontrollieren, und auch Einblick in sensible Informationen anderer Dienste erhalten können."
3467,3467,"Die Rechtsgrundlagen der Kommunikations- überwachung durch die Nachrichtendienste sind im Lichte ihrer jeweiligen Funktion im Inland anzugleichen, da sich die verschiedenen Kommunikationsverkehre nicht mehr auseinanderhalten lassen."
3468,3468,"Weil der Einsatz nachrichtendienstlicher Mittel für die Betroffenen einen massiven Eingriff in ihre Grundrechte darstellt, ist den betroffenen Personen sowie den Telekommunikationsunternehmen effektiver Rechtsschutz zu gewähren und eine praktisch wirksame Klagebefugnis gegen Überwachungsmaßnahmen einzuräumen."
3469,3469,Eine Überwachung im Inland und in einem anderen EU-Mitgliedstaat muss den Betroffenen nach Abschluss der Maßnahmen mitgeteilt werden.
3470,3470,"Schon vor einer Entscheidung ist eine Betroffenenanwältin oder ein -anwalt anzuhören, die oder der die Rechte der betroffenen Bürgerinnen und Bürger vertritt."
3471,3471,"Organisierte Kriminalität bekämpfen Wir Freie Demokraten setzen uns dafür ein, dass Organisierte Kriminalität nachhaltig bekämpft wird."
3472,3472,Den hocheffizienten und -effektiven Strukturen der Organisierten Kriminalität in all ihren vielfältigen Formen muss zum Schutz von Staat und Gesellschaft von staatlicher Seite mit entsprechend strukturierten und nachhaltigen Aktivitäten entgegnet werden.
3473,3473,Diese müssen endlich auch das Dunkelfeld bei klassischen Delikten der Organisierten Kriminalität ins Visier nehmen.
3474,3474,Besonders im Bereich der Organisierten Wirtschaftskriminalität muss endlich wieder eine regelmäßige Bekämpfung möglich werden.
3475,3475,"Innere Führung bei der Polizei Wir Freie Demokraten setzen uns für die Schaffung eines Beirats „Innere Führung“ bei der Polizei ein, der Kriterien für Fehlerkultur und Selbstreflexion in der Polizeiarbeit erarbeiten soll."
3476,3476,"Das Fehlverhalten einzelner Beamtinnen und Beamter einschließlich der Bedingungen, die zu dem Fehlverhalten ge- KONTROLLE DER NACHRICHTEN- DIENSTE REFORMIEREN."
3477,3477,Wir Freie Demokraten fordern eine umfassende Neuordnung der Kontrolle der Nachrichtendienste nach einem Drei-Säulen-Modell: Die Genehmigung der Überwachung und die Gesetzmäßigkeitskontrolle der Nachrichtendienste soll in richterlicher Unabhängigkeit erfolgen.
3478,3478,Die parlamentarische Kontrolle soll verbessert und die Rechte der Parlamentsminderheit sollen gestärkt werden.
3479,3479,"Eine Parlamentarische Nachrichtendienstbeauftragte oder ein -beauftragter soll dabei unterstützen, die Nachrichtendienste zu kontrollieren, und auch Einblick in sensible Informationen anderer Dienste erhalten können."
3480,3480,"Kontrolle der Nachrichtendienste Genehmigungen und Gesetzmäßigkeitskontrolle durch richterliche Unabhängigkeit unabhängiger Parlamentarischer Nachrichtendienstbeauftragter Parlamentarische Kontrolle und Parlamentsminderheitenrechte stärken Das Programm der Freien Demokraten zur Bundestagswahl 2021 38 führt haben, müssen aufgeklärt werden."
3481,3481,Damit wollen wir das Vertrauen in die Polizei stärken.
3482,3482,Denn die große Mehrheit der Polizistinnen und Polizisten leistet eine hervorragende Arbeit.
3483,3483,Es darf daher keinen Generalverdacht gegenüber unserer Polizei geben.
3484,3484,Auch die deutsche Polizeiausbildung ist im internationalen Vergleich besonders gut.
3485,3485,"Wissenschaftliche Erkenntnisse zu Radikalisierung, Extremismus und Rassismus müssen in der Ausbildung dennoch ebenso wie die Sensibilität für Diskriminierung eine stärkere Rolle spielen."
3486,3486,Wir verurteilen Angriffe auf Einsatzkräfte scharf.
3487,3487,Deshalb fordern wir eine bessere Dokumentation von Gewalt und Übergriffen gegen Polizeibeamtinnen und -beamte sowie andere Beschäftigte des öffentlichen Dienstes.
3488,3488,"Polizeiliches Handeln muss immer nachvollziehbar sein, wir fordern daher eine pseudonyme Kennzeichnungspflicht für Beamtinnen und Beamte."
3489,3489,Bessere Ausstattung und Ausrüstung der Polizei Wir Freie Demokraten fordern eine bessere und funktionale Personalund Sachausstattung für die Polizei.
3490,3490,Dafür wollen wir entsprechende Mittel bereitstellen und die Infrastruktur schaffen.
3491,3491,"Insbesondere wollen wir mit einem Digitalpakt dafür sorgen, dass Polizistinnen und Polizisten in Deutschland mit dem neuesten Stand der Technik und mit kompatiblen IT-Infrastrukturen ausgerüstet sind."
3492,3492,"Denn die besten Gesetze helfen nicht weiter, wenn sie mangels Personal, durch fehlende Ausrüstung oder aufgrund dysfunktionaler IT-Infrastruktur nicht durchgesetzt werden können."
3493,3493,Zusätzlich wollen wir die Polizeien durch eine Aufgabenkritik entlasten.
3494,3494,"Dazu gehört zu prüfen, ob Aufgaben, die derzeit von der Polizei betraut werden, im vollen Umfang oder in Teilen von anderen behördlichen Einrichtungen ausgeführt werden können - beispielsweise der Objektschutz oder die Aufnahme von Verkehrsunfällen."
3495,3495,Mit den freiwerdenden Kapazitäten kann sich die Polizei ihren Kernaufgaben noch intensiver widmen und damit zur Stärkung des Rechtsstaates beitragen.
3496,3496,Waffenrecht mit Augenmaß und Konsequenz Wir Freie Demokraten stehen für ein Waffenrecht mit Augenmaß und Konsequenz.
3497,3497,Dabei muss zwischen den Besitzerinnen und Besitzern von Legalwaffen wie Sportschützen und Jägern und zwischen dem illegalen Waffenbesitz sowie dem Waffenbesitz durch gefährliche Personen strikt unterschieden werden.
3498,3498,Die jüngsten Verschärfungen des Waffenrechts haben die Besitzer von Legalwaffen wie Sportschützen und Jä- ger mit zusätzlicher unnützer Bürokratie überzogen.
3499,3499,"Der Bund sollte eine Generalrevision des Waffenrechts unternehmen, um Praktikabilität und Praxisnähe zu verbessern."
3500,3500,Gefährder und Extremisten dürfen keine Waffen besitzen.
3501,3501,Dazu muss der Datenaustausch der beteiligten Behörden verbessert und der illegale Waffenhandel auf europäischer Ebene stärker bekämpft werden.
3502,3502,"Starker Verbraucherschutz orientiert am Leitbild des mündigen Verbrauchers Wir Freie Demokraten setzen uns für einen Verbraucherschutz ein, der den mündigen Verbraucherinnen und Verbrauchern Optionen und eine informierte sowie souveräne Entscheidung ermöglicht."
3503,3503,Wir vertrauen auf die Selbstbestimmung der Verbraucher.
3504,3504,"Deshalb lehnen wir eine bevormundende Verbraucherpolitik ab, die zum Beispiel die Dauer bestimmter Verträge schematisch begrenzt."
3505,3505,"Selbstbestimmung setzt aber eine freie und informierte Entscheidung voraus, die auch die Zwänge und Grenzen berücksichtigt, denen Verbraucher unterliegen."
3506,3506,"Dies wollen wir ermöglichen, indem wir uns insbesondere zur besseren Vergleichbarkeit bei Langzeitverträgen für die Ausweisung monatlicher Durchschnittspreise aussprechen."
3507,3507,"Zudem wollen wir die Durchsetzung von Verbraucherrechten vereinfachen, zum Beispiel durch „Smart Contracts“, die eine automatische Entschädigung von Verbrauchern bei Verspätungen vorsehen."
3508,3508,PRESSE- UND MEINUNGSFREIHEIT SCHÜTZEN Presseund Meinungsfreiheit sind Grundpfeiler unserer liberalen und offenen demokratischen Gesellschaft.
