,index_party,sent
1562,1562,Wir setzen das Nationale Gesundheitsziel „Gesundheit rund um die Geburt“ mit einem Aktionsplan um.
1563,1563,Wir evaluieren mögliche Fehlanreize rund um Spontangeburten und Kaiserschnitte und führen einen Personalschlüssel für eine 1:1-Betreuung durch Hebammen während wesentlicher Phasen der Geburt ein.
1564,1564,"Wir stärken den Ausbau hebammengeleiteter Kreißsäle und schaffen die Möglichkeit und Vergütung zur ambulanten, aufsuchenden Geburtsvorund -nachsorge für angestellte Hebammen an Kliniken."
1565,1565,"Für ein diverses, inklusives und barrierefreies Gesundheitswesen erarbeiten wir mit den Beteiligten bis Ende 2022 einen Aktionsplan, stärken die Versorgung schwerstbehinderter Kinder und entlasten ihre Familien von Bürokratie."
1566,1566,Die Medizinischen Behandlungszentren für Erwachsene mit geistiger Behinderung oder schweren Mehrfachbehinderungen sowie die Sozialpädiatrischen Zentren bauen wir in allen Bundesländern aus.
1567,1567,"85 Wir berücksichtigen geschlechtsbezogene Unterschiede in der Versorgung, bei Gesundheitsförderung und Prävention und in der Forschung und bauen Diskriminierungen und Zugangsbarrieren ab."
1568,1568,"Die Gendermedizin wird Teil des Medizinstudiums, der Aus-, Fortund Weiterbildungen der Gesundheitsberufe werden."
1569,1569,Wir stärken die paritätische Beteiligung von Frauen in den Führungsgremien der Kassen(zahn)ärztlichen Vereinigungen sowie ihrer Spitzenverbände auf Bundesebene sowie der gesetzlichen Krankenkassen.
1570,1570,Wir starten eine bundesweite Aufklärungskampagne zur Entstigmatisierung psychischer Erkrankungen.
1571,1571,"Wir reformieren die psychotherapeutische Bedarfsplanung, um Wartezeiten auf einen Behandlungsplatz, insbesondere für Kinderund Jugendliche, aber auch in ländlichen und strukturschwachen Gebieten deutlich zu reduzieren."
1572,1572,Wir verbessern die ambulante psychotherapeutische Versorgung insbesondere für Patienten mit schweren und komplexen Erkrankungen und stellen den Zugang zu ambulanten Komplexleistungen sicher.
1573,1573,"Die Kapazitäten bauen wir bedarfsgerecht, passgenau und stärker koordiniert aus."
1574,1574,Im stationären Bereich sorgen wir für eine leitliniengerechte psychotherapeutische Versorgung und eine bedarfsgerechte Personalausstattung.
1575,1575,Die psychiatrische Notfallund Krisenversorgung bauen wir flächendeckend aus.
1576,1576,Krankenhausplanung und -finanzierung Mit einem Bund-Länder-Pakt bringen wir die nötigen Reformen für eine moderne und bedarfsgerechte Krankenhausversorgung auf den Weg.
1577,1577,Eine kurzfristig eingesetzte Regierungskommission wird hierzu Empfehlungen vorlegen und insbesondere Leitplanken für eine auf Leistungsgruppen und Versorgungsstufen basierende und sich an Kriterien wie der Erreichbarkeit und der demographischen Entwicklung orientierende Krankenhausplanung erarbeiten.
1578,1578,"Sie legt Empfehlungen für eine Weiterentwicklung der Krankenhausfinanzierung vor, die das bisherige System um ein nach Versorgungsstufen (Primär-, Grund-, Regel-, Maximalversorgung, Uniklinika) differenziertes System erlösunabhängiger Vorhaltepauschalen ergänzt."
1579,1579,"Kurzfristig sorgen wir für eine bedarfsgerechte auskömmliche Finanzierung für die Pädiatrie, Notfallversorgung und Geburtshilfe."
1580,1580,"Rechte von Patientinnen und Patienten Die Unabhängige Patientenberatung (UPD) überführen wir in eine dauerhafte, staatsferne und unabhängige Struktur unter Beteiligung der maßgeblichen Patientenorganisationen."
1581,1581,"86 Mit einer Reform des G-BA beschleunigen wir die Entscheidungen der Selbstverwaltung, stärken die Patientenvertretung und räumen der Pflege und anderen Gesundheitsberufen weitere Mitsprachemöglichkeiten ein, sobald sie betroffen sind."
1582,1582,Der Innovationsfonds wird verstetigt.
1583,1583,"Für erfolgreiche geförderte Projekte, wie die der Patientenlotsen werden wir einen Pfad vorgeben, wie diese in die Regelversorgung überführt werden können."
1584,1584,Bei Behandlungsfehlern stärken wir die Stellung der Patientinnen und Patienten im bestehenden Haftungssystem.
1585,1585,Ein Härtefallfonds mit gedeckelten Ansprüchen wird eingeführt.
1586,1586,Versorgung mit Arzneimitteln und Impfstoffen Wir stellen die Versorgung mit innovativen Arzneimitteln und Impfstoffen sicher.
1587,1587,Die Engpässe in der Versorgung bekämpfen wir entschieden.
1588,1588,"Wir ergreifen Maßnahmen, um die Herstellung von Arzneimitteln inklusive der Wirkund Hilfsstoffproduktion nach Deutschland oder in die EU zurück zu verlagern."
1589,1589,"Dazu gehören der Abbau von Bürokratie, die Prüfung von Investitionsbezuschussungen für Produktionsstätten, sowie die Prüfung von Zuschüssen zur Gewährung der Versorgungssicherheit."
1590,1590,"Um Interessenkonflikte zu vermeiden, schaffen wir mehr Transparenz über finanzielle Zuwendungen an Leistungsund Hilfsmittelerbringer."
1591,1591,Drogenpolitik Wir führen die kontrollierte Abgabe von Cannabis an Erwachsene zu Genusszwecken in lizenzierten Geschäften ein.
1592,1592,"Dadurch wird die Qualität kontrolliert, die Weitergabe verunreinigter Substanzen verhindert und der Jugendschutz gewährleistet."
1593,1593,Das Gesetz evaluieren wir nach vier Jahren auf gesellschaftliche Auswirkungen.
1594,1594,Modelle zum Drugchecking und Maßnahmen der Schadensminderung ermöglichen und bauen wir aus.
1595,1595,"Bei der Alkoholund Nikotinprävention setzen wir auf verstärkte Aufklärung mit besonderem Fokus auf Kinder, Jugendliche und schwangere Frauen."
1596,1596,"Wir verschärfen die Regelungen für Marketing und Sponsoring bei Alkohol, Nikotin und Cannabis."
1597,1597,Wir messen Regelungen immer wieder an neuen wissenschaftlichen Erkenntnissen und richten daran Maßnahmen zum Gesundheitsschutz aus.
1598,1598,Gesundheitsfinanzierung Wir bekennen uns zu einer stabilen und verlässlichen Finanzierung der gesetzlichen Krankenversicherung (GKV).
1599,1599,Den Bundeszuschuss zur GKV dynamisieren wir regelhaft.
1600,1600,Wir finanzieren höhere Beiträge für die Bezieherinnen und Bezieher von Arbeitslosengeld II aus Steuermitteln.
1601,1601,Wir behalten das bestehende Preismoratorium bei.
1602,1602,Das Gesetz zur Neuordnung des Arzneimittelmarktes 87 (AMNOG) entwickeln wir weiter.
1603,1603,Wir stärken die Möglichkeiten der Krankenkassen zur Begrenzung der Arzneimittelpreise.
1604,1604,Der verhandelte Erstattungspreis gilt ab dem siebten Monat nach Markteintritt.
1605,1605,Die gesetzlichen Krankenkassen sollen ihre Serviceund Versorgungsqualität zukünftig anhand von einheitlichen Mindestkriterien offenlegen.
1606,1606,"Sie erhalten verstärkt die Möglichkeit, ihren Versicherten auch monetäre Boni für die Teilnahme an Präventionsprogrammen zu gewähren."
1607,1607,Für Kinder und Jugendliche in der PKV soll zukünftig das Prinzip der Direktabrechnung gelten.
1608,1608,"Wir werden für Menschen mit ungeklärtem Versicherungsstatus, wie insbesondere Wohnungslose, den Zugang zur Krankenversicherung und zur Versorgung prüfen und im Sinne der Betroffenen klären."
1609,1609,Bauen und Wohnen Wohnen ist ein Grundbedürfnis und so vielfältig wie die Menschen.
1610,1610,"Wir werden das Bauen und Wohnen der Zukunft bezahlbar, klimaneutral, nachhaltig, barrierearm, innovativ und mit lebendigen öffentlichen Räumen gestalten."
1611,1611,Dabei haben wir die Vielfalt der Rahmenbedingungen und Wohnformen und individuellen Bedürfnisse der Menschen in ländlichen und urbanen Räumen im Blick.
1612,1612,"Dafür starten wir einen Aufbruch in der Bau-, Wohnungsund Stadtentwicklungspolitik."
1613,1613,"Unser Ziel ist der Bau von 400.000 neuen Wohnungen pro Jahr, davon 100.000 öffentlich geförderte Wohnungen."
1614,1614,Dafür werden wir die finanzielle Unterstützung des Bundes für den sozialen Wohnungsbau inklusive sozialer Eigenheimförderung fortführen und die Mittel erhöhen.
1615,1615,Wir werden ein „Bündnis bezahlbarer Wohnraum“ mit allen wichtigen Akteuren schließen.
1616,1616,Wir werden zeitnah eine neue Wohngemeinnützigkeit mit steuerlicher Förderung und Investitionszulagen auf den Weg bringen und so eine neue Dynamik in den Bau und die dauerhafte Sozialbindung bezahlbaren Wohnraums erzeugen.
1617,1617,"Sie soll nach den Grundsätzen der Wirtschaftlichkeit die Struktur der etablierten Wohnungswirtschaft ergänzen, ohne diese zu benachteiligen."
1618,1618,"Wir legen ein Bund-Länderprogramm für studentisches Wohnen, für junges Wohnen und Wohnen für Auszubildende auf."
1619,1619,"Wir werden eine Bauund Investitionsoffensive starten, die die Voraussetzungen schafft schnell und günstig zusätzlichen Wohnraum zu schaffen und zu erhalten, und dadurch sowohl der Bauund Immobilienwirtschaft langfristige Planungsperspektive als auch den Mieterinnen und Mietern Sicherheit gibt."
1620,1620,"88 Wir werden einen Bau-, Wohnkosten und Klimacheck einführen."
1621,1621,"Wir wollen Kommunen helfen, Potenzialflächenregister einzuführen."
1622,1622,Wir setzen im Rahmen des Bündnisses die Arbeit der Baukostensenkungskommission fort.
1623,1623,"Wir gliedern die nicht bahnnotwendigen Immobilien des Bundeseisenbahnvermögens in die Bundesanstalt für Immobilienaufgaben (BImA) ein und richten die BImA auf unsere bau-, wohnungs-, stadtentwicklungspolitischen und ökologischen Ziele aus."
1624,1624,Wir werden der BImA mehr Freiheiten verschaffen und ihr die Aufnahme von Krediten ermöglichen.
1625,1625,Die BImA soll künftig selbst investieren und bauen sowie weiterhin kommunales Bauen unterstützen können.
1626,1626,"Dazu wollen wir die Verantwortung für Planung, Bau und Betrieb der Bundesbauten und Bundesliegenschaften bei der BImA konzentrieren."
1627,1627,Wir werden unseren Einsatz für altersgerechtes Wohnen und Barriereabbau verstärken und die Mittel für das KfW Programm auskömmlich aufstocken.
1628,1628,"Digitalisierung und Vereinfachung Wir werden durch serielles Bauen, Digitalisierung, Entbürokratisierung und Standardisierung die Kosten für den Wohnungsbau senken."
1629,1629,Wir wollen modulares und serielles Bauen und Sanieren durch Typengenehmigungen beschleunigen.
1630,1630,"Wir wollen die Prozesse der Normung und Standardisierung so anpassen, dass Bauen günstiger wird."
1631,1631,"Wir werden die Bauund Immobilienwirtschaft sowie alle Ebenen der Verwaltung unterstützen die Digitalisierung zu meistern, Open-BIM und einheitliche Schnittstellen/Standards umzusetzen."
1632,1632,"Der Bundesbau ist Vorbild bei der Digitalisierung und unseren bau-, wohnungsund klimapolitischen Zielen."
1633,1633,"Wir werden das Baugesetzbuch (BauGB) mit dem Ziel novellieren, seine Instrumente noch effektiver und unkomplizierter anwenden zu können, Klimaschutz und -anpassung, Gemeinwohlorientierung und die Innenentwicklung zu stärken sowie zusätzliche Bauflächen zu mobilisieren und weitere Beschleunigungen der Planungsund Genehmigungsverfahren vorzunehmen."
1634,1634,Wir werden die entsprechenden Regelungen im Baulandmobilisierungsgesetz entfristen und die rechtlichen Grundlagen für eine vollständige Digitalisierung der Bauleitplanverfahren schaffen.
1635,1635,"Wir werden prüfen, ob sich aus dem Urteil des Bundesverwaltungsgerichts vom 9."
1636,1636,November 2021 zum 89 gemeindlichen Vorkaufsrecht in Gebieten einer Erhaltungssatzung (Milieuschutzsatzung) gesetzgeberischer Handlungsbedarf ergibt.
1637,1637,Wir wollen die Bauforschung stärken.
1638,1638,"Klimaschutz im Gebäudebereich Im Rahmen des Klimaschutzsofortprogramms führen wir 2022 nach dem Auslaufen der Neubauförderung für den KfW-Effizienzhausstandard 55 (EH 55) ein Förderprogramm für den Wohnungsneubau ein, das insbesondere die Treibhausgas-Emissionen (THG-Emissionen) pro m² Wohnfläche fokussiert und ändern das Gebäudeenergiegesetz (GEG) wie folgt: Zum 1."
1639,1639,Januar 2025 soll jede neu eingebaute Heizung auf der Basis von 65 Prozent erneuerbarer Energien betrieben werden; zum 1.
1640,1640,"Januar 2024 werden für wesentliche Ausbauten, Umbauten und Erweiterungen von Bestandsgebäuden im GEG die Standards so angepasst, dass die auszutauschenden Teile dem EH 70 entsprechen; im GEG werden die Neubau-Standards zum 1."
1641,1641,Januar 2025 an den KfW-EH 40 angeglichen.
1642,1642,"Daneben können im Rahmen der Innovationsklausel gleichwertige, dem Ziel der THG- Emissionsreduzierung folgende Maßnahmen eingesetzt werden."
1643,1643,Wir werden mit der Wohnungswirtschaft die begonnene Innovationspartnerschaft wieder aufgreifen und den Quartiersansatz und die Innovationsklausel fortschreiben.
1644,1644,Wir heben die lineare Abschreibung für den Neubau von Wohnungen von zwei auf drei Prozent an und behalten dabei die unterschiedlichen Effekte auf die verschiedenen Bauherren im Blick.
1645,1645,So starten wir die klimagerechte Neubauoffensive.
1646,1646,"Um eine wirtschaftlich effiziente, sozialverträgliche Umsetzung der Klimaschutzziele, insbesondere orientiert an der eingesparten Tonne CO2, sicherzustellen, setzen wir auf passgenaue und technologieoffene Maßnahmen aus Optimierung der Gebäudehülle, der technischen Anlagen zur Erzeugung und Versorgung mit erneuerbarer Energie am Gebäude und Quartierslösungen."
1647,1647,Die Förderprogramme werden wir den Zielen und Bedarfen entsprechend weiterentwickeln und umschichten.
1648,1648,"Wir werden die Grundlagen schaffen, den Einsatz grauer Energie sowie die Lebenszykluskosten verstärkt betrachten zu können."
1649,1649,Dazu führen wir u. a. einen digitalen Gebäuderessourcenpass ein.
1650,1650,So wollen wir auch im Gebäudebereich zu einer Kreislaufwirtschaft kommen.
1651,1651,"Außerdem werden wir eine nationale Holzbau-, Leichtbauund Rohstoffsicherungsstrategie auflegen."
1652,1652,"Innovativen Materialien, Technologien und Start-ups wollen wir den Markteintritt und Zulassungen erleichtern."
1653,1653,90 In den Verhandlungen über das EU-Programm „Fit for 55“ unterstützen wir die Vorschläge der EU- Kommission im Gebäudesektor.
1654,1654,"Um das Mieter-Vermieter-Dilemma zu überwinden, prüfen wir einen schnellen Umstieg auf die Teilwarmmiete."
1655,1655,Im Zuge dessen wird die Modernisierungsumlage für energetische Maßnahmen in diesem System aufgehen.
1656,1656,Wir wollen eine faire Teilung des zusätzlich zu den Heizkosten zu zahlenden CO2-Preises zwischen den Vermietern einerseits und Mieterinnen und Mietern andererseits erreichen.
1657,1657,Wir wollen zum 1.
1658,1658,"Juni 2022 ein Stufenmodell nach Gebäudeenergieklassen einführen, das die Umlage des CO2-Preises nach BEHG regelt."
1659,1659,"Sollte dies zeitlich nicht gelingen, werden die erhöhten Kosten durch den CO2-Preis ab dem 1."
1660,1660,Juni 2022 hälftig zwischen Vermieter und Mieterin bzw.
1661,1661,Mieter geteilt.
1662,1662,"Wir streben eine breite, systematische Nutzung von Sanierungsfahrplänen an und werden diese z."
1663,1663,B. für Wohnungseigentumsgemeinschaften und beim Kauf eines Gebäudes kostenlos machen.
1664,1664,"Wir werden serielles Sanieren vorantreiben, indem wir das Förderprogramm fortführen und innerhalb des BEG ausweiten."
1665,1665,Im Rahmen des Forschungsprogramms „Zukunft Bau“ werden wir serielles und modulares Bauen und Sanieren z.
1666,1666,B. nach dem niederländischen Energiesprong-Prinzip weiterentwickeln sowie bauplanungsund bauordnungsrechtliche Hürden identifizieren und beseitigen.
1667,1667,"Wir verbessern, vereinheitlichen und digitalisieren den Gebäudeenergieausweis."
1668,1668,Wir werden die Erstellung eines digitalen Gebäudeenergiekatasters prüfen.
1669,1669,"Wir werden das Wohngeld stärken, eine Klimakomponente einführen und kurzfristig einen einmalig erhöhten Heizkostenzuschuss zahlen."
1670,1670,"Schutz der Mieterinnen und Mieter Solange nicht genug bezahlbare Wohnungen gebaut werden, verhindert die Wohnraumknappheit vor allem in Ballungsgebieten, dass sich angemessene Mieten am Wohnungsmarkt bilden können."
1671,1671,Daher werden wir die geltenden Mieterschutzregelungen evaluieren und verlängern.
1672,1672,In angespannten Märkten werden wir die Kappungsgrenze auf elf Prozent in drei Jahren absenken.
1673,1673,Wir verlängern die Mietpreisbremse bis zum Jahre 2029.
1674,1674,"Wir werden qualifizierte Mietspiegel stärken, verbreitern und rechtssicher ausgestalten."
1675,1675,Zur Berechnung sollen die Mietverträge der letzten sieben Jahre herangezogen werden.
1676,1676,Wir werden für mehr Transparenz bei den Nebenkostenabrechnungen sorgen.
1677,1677,Für Gemeinden über 100.000 Einwohnerinnen bzw.
1678,1678,Einwohnern werden qualifizierte Mietspiegel verpflichtend.
1679,1679,"Wir werden ein Pilotprojekt starten, um in ausgesuchten Kommunen anhand von Angaben in der Steuererklärung einen Mietspiegel zu erstellen."
1680,1680,"91 Um die Ursachen drohender Wohnungslosigkeit zu beseitigen, werden wir das Mietrecht, insbesondere dort wo Schonfristzahlungen dem Weiterführen des Mietverhältnisses entgegenstehen, evaluieren und entgegensteuern."
1681,1681,"Wir setzen uns zum Ziel, bis 2030 Obdachund Wohnungslosigkeit zu überwinden und legen einen Nationalen Aktionsplan dafür auf."
1682,1682,"Wohneigentum Wir wollen mehr Menschen in Deutschland ermöglichen, im selbstgenutzten Eigentum zu wohnen."
1683,1683,Die Hürden beim Eigentumserwerb wollen wir durch eigenkapitalersetzende Darlehen senken und Schwellenhaushalte langfristig z.
1684,1684,B. mit Tilgungszuschüssen und Zinsverbilligungen beim Eigentumserwerb unterstützen.
1685,1685,Wir wollen den Ländern eine flexiblere Gestaltung der Grunderwerbsteuer z.
1686,1686,"B. durch einen Freibetrag ermöglichen, um den Erwerb selbstgenutzten Wohneigentums zu erleichtern."
1687,1687,Zur Gegenfinanzierung nutzen wir das Schließen von steuerlichen Schlupflöchern beim Immobilienerwerb von Konzernen (Share Deals).
1688,1688,Wir wollen die illegale Finanzierung von Immobilien durch geeignete Maßnahmen bekämpfen.
1689,1689,"Dazu gehört der Versteuerungsnachweis für gewerbliche und private Immobilienkäufer aus dem Ausland, bei jeglichem Immobilienerwerb in Deutschland, und ein Verbot des Erwerbs von Immobilien mit Bargeld."
1690,1690,Im Grundbuch wird eine ladungsfähige Anschrift bei Änderungen verpflichtend.
1691,1691,"Wir geben eine Machbarkeitsstudie in Auftrag um zu untersuchen, ob ein Grundbuch auf der Blockchain möglich und vorteilhaft ist."
1692,1692,"Wir führen den echten Sachkundenachweis für Makler, Mietund WEG-Verwalter ein."
1693,1693,Wir wollen das KfW Programm zum Kauf von Genossenschaftsanteilen stärken.
1694,1694,"Städtebau Wir wollen lebenswerte Städte, Gemeinden und ländliche Regionen in ganz Deutschland und orientieren uns an der Neuen Leipzig-Charta."
1695,1695,Wir sichern die Städtebauförderung dauerhaft und erhöhen sie.
1696,1696,Die Senkung der THG-Emissionen und Klimaanpassung sind zentrale Bestandteile.
1697,1697,Die Hürden für finanzschwache Kommunen senken wir und prüfen die Möglichkeiten mehrjähriger Bund- Länder-Vereinbarungen.
1698,1698,Die vorhandenen Fördermaßnahmen im Bereich des Städtebaus wollen wir flexibilisieren und entbürokratisieren sowie die Einrichtungen der Baukultur stärken.
1699,1699,"Wir entwickeln 92 den Smart-City-Stufenplan weiter, stärken BIM Deutschland und richten ein Smart-City- Kompetenzzentrum ein."
1700,1700,Wir wollen die nutzungsgemischte Stadt.
1701,1701,Wir wollen zum Schutz der Gesundheit zukünftig die gesamte Lärmsituation berücksichtigen und werden die Einführung einer Gesamtlärmbetrachtung prüfen.
1702,1702,"Diese könnte zum Beispiel die Belastungen aus Straßen-, Schienenund Luftverkehr sowie von Industrieund Gewerbeanlagen zusammenführen."
1703,1703,"Die TA Lärm werden wir modernisieren und an die geänderten Lebensverhältnisse in den Innenstädten anpassen, um Zielkonflikte zwischen Lärmschutz und heranrückender Wohnbebauung aufzulösen."
1704,1704,Wir erkennen für Clubs und Livemusikspielstätten ihren kulturellen Bezug an.
1705,1705,Für beides werden wir die Baunutzungsverordnung und TA Lärm anpassen.
1706,1706,Wir wollen die Honorarordnung für Architekten (HOAI) reformieren und die Leistungsbilder anpassen.
1707,1707,Wir machen das Programm “Zukunftsfähige Innenstädte und Zentren” mit der Städtebauförderung kompatibel.
1708,1708,Wir unterstützen Kommunen bei der Prävention und Bewältigung von Starkregenereignissen und der Anpassung an den Klimawandel.
1709,1709,"Die Hochwasserkatastrophe im Sommer 2021, vor allem im Ahrtal und Teilen Nordrhein-Westfalens, hat uns eindrücklich vor Augen geführt, welche verheerenden Folgen Extremwetter haben können."
1710,1710,Wir werden den Wiederaufbau dort gemeinsam mit den Ländern mit aller Kraft vorantreiben.
1711,1711,Wir werden das Nachhaltigkeitsziel der Bundesrepublik beim Flächenverbrauch mit konkreten Maßnahmen hinterlegen.
1712,1712,Die Regelung des § 13b BauGB wird nicht verlängert.
1713,1713,Wir prüfen die Einführung eines Innenentwicklungsmaßnahmengebietes.
1714,1714,"V. Chancen für Kinder, starke Familien und beste Bildung ein Leben lang Wir wollen allen Menschen unabhängig von ihrer Herkunft beste Bildungschancen bieten, Teilhabe und Aufstieg ermöglichen und durch inklusive Bildung sichern."
1715,1715,"Dazu stärken wir die frühkindliche Bildung, legen den Digitalpakt 2.0 auf und machen das BAföG elternunabhängiger und bauen es für die Förderung der beruflichen Weiterbildung aus."
1716,1716,Kinder verdienen beste Bildung.
1717,1717,Jedes Kind soll die 93 gleichen Chancen haben.
1718,1718,Diese.
1719,1719,Chancengleichheit ist aber noch lange nicht Realität.
1720,1720,"Wir wollen mehr Kinder aus der Armut holen, werden mit der Kindergrundsicherung bessere Chancen für Kinder und Jugendliche schaffen und konzentrieren uns auf die, die am meisten Unterstützung brauchen."
1721,1721,"Kinder haben eigene Rechte, die wir im Grundgesetz verankern wollen."
1722,1722,Außerdem wollen wir den Kinderschutz stärken.
1723,1723,Familien sind vielfältig.
1724,1724,"Sie sind überall dort, wo Menschen Verantwortung füreinander übernehmen und brauchen Zeit und Anerkennung."
1725,1725,"Wir unterstützen Eltern dabei, Erwerbsund Sorgearbeit gerechter untereinander aufzuteilen."
1726,1726,Förderleistungen wollen wir leichter zugänglich machen.
1727,1727,"Da der Rechtsrahmen für die vielfältigen Familien der gesellschaftlichen Wirklichkeit noch hinterherhinkt, wollen wir ihn modernisieren."
1728,1728,Wir wollen selbstbestimmtes Leben für ältere Menschen unterstützen und den Zusammenhalt zwischen den Generationen fördern.
1729,1729,"Bildung und Chancen für alle Gemeinsam mit den Ländern werden wir die öffentlichen Bildungsausgaben deutlich steigern und dafür sorgen, dass die Unterstützung dauerhaft dort ankommt, wo sie am dringendsten gebraucht wird."
1730,1730,"Mit einer Stärkung der frühkindlichen Bildung, besseren Startchancen in sozial benachteiligten Schulen, einem Digitalpakt 2.0 und einem grundlegend reformierten BAföG legen wir den Grundstein für ein Jahrzehnt der Bildungschancen."
1731,1731,"Wir streben eine engere, zielgenauere und verbindliche Kooperation aller Ebenen an (Kooperationsgebot)."
1732,1732,"Die örtliche Umsetzungskraft der Schulträger, die Kultushoheit der Länder und das unterstützende Potenzial des Bundes wollen wir dafür zu neuer Stärke vereinen und eine neue Kultur in der Bildungszusammenarbeit begründen."
1733,1733,"Wir wollen gemeinsam darauf hinwirken, dass jedes Kind die gleiche Chance auf Entwicklung und Verwirklichung hat."
1734,1734,"Dazu werden wir einen Bildungsgipfel einberufen, auf dem sich Bund, Länder, Kommunen, Wissenschaft und Zivilgesellschaft über neue Formen der Zusammenarbeit und gemeinsame ambitionierte Bildungsziele verständigen."
1735,1735,"Wir werden eine Arbeitsgruppe von Bund, Ländern und Kommunen einsetzen, die die Zusammenarbeit strukturiert und verbessert und das Erreichen der Ziele sichert."
1736,1736,"Gemeinsam mit den Ländern wollen wir alle Möglichkeiten ausschöpfen, gemeinsam gleichwertige Lebensverhältnisse zu schaffen und Qualität, Leistungsfähigkeit und Weiterentwicklung des Bildungswesens zu stärken."
1737,1737,"Soweit erforderlich, bieten wir Gespräche über eine Grundgesetzänderung an."
1738,1738,94 Frühkindliche Bildung Wir werden das Gute-Kita-Gesetz auf der Grundlage der Ergebnisse des Monitorings und der Evaluation fortsetzen und bis Ende der Legislaturperiode gemeinsam mit den Ländern in ein Qualitätsentwicklungsgesetz mit bundesweiten Standards überführen.
1739,1739,"Dabei fokussieren wir auf Verbesserung der Betreuungsrelation, Sprachförderung und ein bedarfsgerechtes Ganztagsangebot."
1740,1740,Zum weiteren Ausbau von Kita-Plätzen soll ein Investitionsprogramm aufgelegt werden.
1741,1741,Die Kindertagespflege wollen wir als Angebot der Kindertagesbetreuung weiterentwickeln und fördern und das Programm „Sprach-Kitas“ weiterentwickeln und verstetigen.
1742,1742,Den fachlich fundierten Einsatz von digitalen Medien mit angemessener technischer Ausstattung in der frühkindlichen Bildung werden wir fördern und die Medienkompetenz stärken.
1743,1743,Ganztag Wir werden den Ausbau der Ganztagsangebote mit einem besonderen Augenmerk auf die Qualität weiter unterstützen.
1744,1744,Mit Ländern und Kommunen werden wir uns über die Umsetzung des Rechtsanspruchs auf Ganztagsbildung und -betreuung und der qualitativen Weiterentwicklung verständigen und unter Berücksichtigung der länderspezifischen Ausprägungen einen gemeinsamen Qualitätsrahmen entwickeln.
1745,1745,"Wir vereinfachen den Abruf bereitgestellter Mittel, indem wir Basisund Bonustopf zusammenführen und die Frist für den Beschleunigungstopf verlängern."
1746,1746,Wir wollen den sinnvollen gemeinsamen Einsatz von Fachkräften im schulischen und außerschulischen Bereich ermöglichen.
1747,1747,"Wir unterstützen, fördern oder stärken Angebote wie „Kultur macht stark“, den MINT-Aktionsplan – insb."
1748,1748,"für Mädchen –, Sprachförderung und herkunftssprachliche Angebote, „Haus der Kleinen Forscher“, Mentoring und Patenschaften, Begabtenförderung sowie Sportund Bewegungsangebote."
1749,1749,Wir unterstützen zivilgesellschaftliches Bildungsengagement und die Einbindung außerschulischer Akteure.
1750,1750,Startchancen-Programm Mit dem neuen Programm „Startchancen“ wollen wir Kindern und Jugendlichen bessere Bildungschancen unabhängig von der sozialen Lage ihrer Eltern ermöglichen.
1751,1751,Wir werden mehr als 4.000 allgemeinund berufsbildende Schulen mit einem hohen Anteil sozial benachteiligter Schülerinnen und Schüler besonders stärken.
1752,1752,"Dazu wollen wir diese Schulen mit einem Investitionsprogramm für moderne, klimagerechte, barrierefreie Schulen mit einer zeitgemäßen Lernumgebung und Kreativlaboren unterstützen."
1753,1753,"Wir stellen diesen Schulen ein Chancenbudget zur freien Verfügung, um Schule, Unterricht und Lernangebote weiterzuentwickeln und außerschulische 95 Kooperationen zu fördern."
1754,1754,Wir unterstützen diese Schulen dauerhaft mit Stellen für schulische Sozialarbeit und fördern dort Schulentwicklung und Berufsorientierung im Rahmen weiterer Programme.
1755,1755,Über dieses Programm hinaus werden wir weitere bis zu 4.000 Schulen in benachteiligten Regionen und Quartieren gezielt und dauerhaft mit zusätzlichen Stellen für schulische Sozialarbeit unterstützen.
1756,1756,"An Schulen mit einem hohen Anteil von Schülerinnen und Schülern, die einen Anspruch auf Leistungen aus dem Bildungsund Teilhabepaket haben, wollen wir dauerhaft und unbürokratisch Angebote für Lernförderung und soziokulturelle Teilhabe etablieren, um sicherzustellen, dass die Inanspruchnahme dieser Leistungen steigt."
1757,1757,Digitalpakt Schule Wir wollen Länder und Kommunen dauerhaft bei der Digitalisierung des Bildungswesens unterstützen.
1758,1758,Den Mittelabruf beim Digitalpakt Schule werden wir beschleunigen und entbürokratisieren.
1759,1759,"Bund, Länder und Kommunen identifizieren noch im ersten Halbjahr 2022 gemeinsam Vorschläge für kurzfristige Lösungen und vereinbaren Umsetzungsschritte."
1760,1760,"Zur Unterstützung vor Ort werden wir Service-, Beratungsund Vernetzungsangebote schaffen."
1761,1761,"Gemeinsam mit den Ländern werden wir einen Digitalpakt 2.0 für Schulen mit einer Laufzeit bis 2030 auf den Weg bringen, der einen verbesserten Mittelabfluss und die gemeinsam analysierten Bedarfe abbildet."
1762,1762,"Dieser Digitalpakt wird auch die nachhaltige Neuanschaffung von Hardware, den Austausch veralteter Technik sowie die Gerätewartung und Administration umfassen."
1763,1763,Die digitale Lernmittelfreiheit werden wir für bedürftige Schülerinnen und Schüler weiter fördern.
1764,1764,"Gemeinsam mit den Ländern werden wir die Einrichtung, den Betrieb und die Vernetzung von Kompetenzzentren für digitales und digital gestütztes Unterrichten in Schule und Weiterbildung fördern und eine zentrale Anlaufstelle für das Lernen und Lehren in der digitalen Welt schaffen."
