,index_party,sent
1114,1114,"Wir werden ein dauerhaftes, regelmäßiges und unabhängiges Monitoring der Gesetze im Sicherheitsbereich schaffen."
1115,1115,Die anonyme und pseudonyme Nutzung des Netzes schützt viele Journalist*innen und Freiheitskämpfer*innen in aller Welt vor Verfolgung und Bedrohung.
1116,1116,Wir sind gegen eine Klarnamenpflicht im Netz und setzen uns weiterhin für die Möglichkeit einer anonymen und pseudonymen Nutzung ein.
1117,1117,Das ist eine wichtige Voraussetzung für eine freie Meinungsäußerung und der beste Schutz vor Diskriminierungen.
1118,1118,Eine technisch sichere Ende-zu-Ende-Verschlüsselung ist für uns selbstverständlich.
1119,1119,"SPD-Parteivorstand 2021 Seite > 15  Kapitel 2 Für den Schutz unserer Demokratie und die Sicherheit Einzelner benötigen wir auch im Netz ein konsequentes Vorgehen gegen Hasskriminalität, Betrug und andere Straftaten."
1120,1120,Zur Verfolgung von aus dem oder im Internet begangenen Straftaten braucht es technisch und personell hinreichend ausgestattete Strafverfolgungsbehörden.
1121,1121,Bei hinreichenden tatsächlichen Anhaltspunkten auf eine Straftat müssen Verdächtige identifiziert werden können.
1122,1122,Wir werden die nationalen Schutzvorschriften im Strafgesetzbuch und Netzwerkdurchsetzungsgesetz weiterentwickeln und setzen uns für verbindliche Regelungen auf europäischer Ebene (Digital Service Act) ein.
1123,1123,"Es braucht aber neben den rechtlichen Vorgaben auch ziviles Engagement, um dem Respekt zwischen den Bürger*innen in der digitalen Kommunikation wieder mehr Geltung zu verschaffen."
1124,1124,"Organisationen, die gegen Hass und Hetze im Netz aktiv sind, sichern wir unsere Unterstützung zu."
1125,1125,SPD-Parteivorstand 2021 Seite > 16  Kapitel 2 2.4.
1126,1126,Zukunftsmission IV.
1127,1127,Update für die Gesundheit Der Gesundheitssektor braucht wieder mehr politische Aufmerksamkeit und Reformen.
1128,1128,Wir brauchen ein klares Leitbild für die nächsten Jahrzehnte.
1129,1129,Deutschland galt für Jahrzehnte als „Apotheke der Welt“.
1130,1130,"Die klügsten Forscher*innen fanden sich in deutschen Instituten, dort sammelten sie Nobelpreise, die unumstritten weltbeste Medizinindustrie wurde hierzulande aufgebaut."
1131,1131,"Deutschland versorgte Kranke in aller Welt mit allen denkbaren Heilmitteln, von Aspirin bis zum Impfstoff gegen Tuberkulose."
1132,1132,"Durch die Corona-Krise wurde deutlich, dass die Abwanderung der Arzneimittelproduktion ins Ausland und die damit zunehmende Abhängigkeit zu Lieferengpässen oder gar Versorgungsengpässen führen kann."
1133,1133,"Deutschland muss wieder seine Innovationskraft einsetzen, um neue Therapieoptionen zu finden."
1134,1134,"Dass die gezielte Förderung von Innovationen und neuen Methoden erfolgreich sein kann, hat aktuell das Beispiel BioNtech gezeigt."
1135,1135,"Es zeigt auch, dass die Gesundheitswirtschaft kein reiner Markt ist und eine aktive Rolle des Staates Leben retten kann."
1136,1136,"Wir wollen ein System, das in Krisensituationen die Produktion, Bereithaltung und Verteilung von notwendiger Arznei und Medizinprodukten sicherstellt."
1137,1137,"Wir sehen es als unsere Pflicht dafür zu sorgen, dass die Medikamente, die hier entwickelt werden, in ärmeren Ländern nicht überteuert und knapp sind."
1138,1138,Eines unserer Ziele ist die Förderung der Forschung zur personalisierten Medizin.
1139,1139,Diese muss zu erschwinglichen Preisen für alle zugänglich sein.
1140,1140,Maßgefertigte Produkte statt Präparate “von der Stange” sind Anfang einer neuen Gesundheitswirtschaft und einer neuen Zeit der adaptiven Zulassung von Medikamenten.
1141,1141,Personalisierte Medizin bewirkt eine Veränderung im Verhältnis von Behandlung und Diagnostik.
1142,1142,"In der Zukunft wird es mehr Produkte geben, bei denen ein diagnostischer Test mit einem Medikament als Einheit angeboten wird."
1143,1143,Diese Leistungen müssen allen Bürger*innen zur Verfügung stehen - auch bei Medikamenten brauchen wir einen Sicherstellungsauftrag.
1144,1144,"Frauen, Männer und Kinder haben besondere gesundheitliche Bedürfnisse, die bei ihrer Gesundheitsversorgung und der Prävention berücksichtigt werden müssen."
1145,1145,"Doch die Gesundheitsforschung, Ausbildung und Versorgungspraxis orientieren sich zumeist an Daten von weißen, männlichen erwachsenen Probanden– das werden wir ändern."
1146,1146,"Wir werden darüber hinaus Programme in den Bereichen Prävention und Krankheitsfrüherkennung fördern, die die Besonderheiten verschiedener Altersgruppen und Geschlechter berücksichtigen."
1147,1147,"Eine qualitativ hochwertige Gesundheitsversorgung kann am besten durch eine Neuordnung der Rollenverteilung zwischen ambulantem und stationärem Sektor, durch eine Überwindung der Sektorengrenzen und eine gute Koordination und Kooperation der medizinischen, psychotherapeutischen und pflegerischen Berufe gelingen."
1148,1148,"Wir brauchen darum eine stärkere Öffnung von Krankenhäusern für ambulante, teambasierte und interdisziplinäre Formen der Versorgung."
1149,1149,"Die Corona-Krise hat gezeigt: Der öffentliche Gesundheitsdienst braucht bessere Rahmenbedingungen, eine bessere Ausstattung, auch mit Blick auf die digitale Infrastruktur – Hardware ebenso wie Software, und eine konkurrenzfähige Vergütung."
1150,1150,"Dann kann auch dessen sozialpolitisch wichtigste Aufgabe, die wirtschaftlich Schwächeren in Gesundheitsfragen zu unterstützen, besser gemeistert werden."
1151,1151,Wir wollen die Potenziale der Digitalisierung für die Verbesserung von Diagnosen und für die flächendeckende gesundheitliche Versorgung entschlossener nutzen.
1152,1152,Auch im Gesundheitssektor werden Daten immer wichtiger.
1153,1153,Die Digitalisierung kann die Versorgungsqualität und die Effizienz verbessern und Fachkräfte von Aufgaben entlasten.
1154,1154,"SPD-Parteivorstand 2021 Seite > 17  Kapitel 2 Wir wollen Datenschutz gewährleisten und geeignete Rahmenbedingungen, damit nicht die gro- ßen Plattformen auch die Gesundheitswirtschaft dominieren."
1155,1155,"Für uns ist aber klar, dass die Digitalisierung unser hervorragendes und engagiertes medizinisches, psychotherapeutisches und pflegerisches Personal nicht ersetzen wird."
1156,1156,Hinter guter medizinischer und psychotherapeutischer Versorgung und Pflege stehen immer Menschen.
1157,1157,"Damit vom Pfleger bis zur niedergelassenen Ärztin alle die digitale Transformation bewältigen können, sind flächendeckende Weiterbildungsund Unterstützungsangebote unerlässlich."
1158,1158,Wir wollen zudem dem Schutz der Patientendaten höchste Priorität einräumen.
1159,1159,Ein leistungsfähiges Gesundheitssystem braucht eine stabile und solidarische Finanzierung.
1160,1160,Steuerzuschüsse und Investitionsmittel sollten mit klaren Zielvorgaben für die Reform des Systems verbunden werden.
1161,1161,Wir werden eine Bürgerversicherung einführen.
1162,1162,"Das bedeutet: Gleich guter Zugang zur medizinischen Versorgung für alle, eine solidarische Finanzierung und hohe Qualität der Leistungen."
1163,1163,"Gesundheit ist keine Ware, deshalb müssen in unserem Gesundheitssystem die Bürger*innen im Mittelpunkt stehen."
1164,1164,"Der Staat muss deshalb sicherstellen, dass die Leistungen der Gesundheitsversorgung den Bedürfnissen derer entsprechen, die sie benötigen."
1165,1165,Gute Arbeitsbedingungen und vernünftige Löhne in der Pflege sind dafür eine wichtige Grundlage.
1166,1166,Professionelle Pflege ist ein höchst anspruchsvoller Beruf.
1167,1167,Gute Arbeitsbedingungen und vernünftige Löhne sind dafür eine wichtige Grundlage.
1168,1168,"Maßnahmen zur Überwindung des Personalmangels dürfen nicht dazu führen, dass die Stellen in der Pflege abgewertet werden."
1169,1169,"Wir wollen die Kommerzialisierung im Gesundheitswesen beenden, denn sie wirkt sich negativ auf die Versorgung der Patient*innen und die Arbeitsbedingungen der Beschäftigten aus."
1170,1170,"Gewinne, die aus Mitteln der Solidargemeinschaft erwirtschaftet werden, sollen verpflichtend und weitestgehend wieder in das Gesundheitssystem zurückfließen."
1171,1171,Wir stärken die Kommunen bei der Einrichtung und beim Betreiben der integrierten medizinischen Versorgungszentren.
1172,1172,"Das System der Fallpauschalen werden wir auf den Prüfstand stellen, die Pauschalen überarbeiten und wo nötig abschaffen."
1173,1173,Die Grundkosten der Krankenhäuser und der integrierten medizinischen Versorgungszentren werden wir angemessen finanzieren.
1174,1174,Bei der Stärkung des Gemeinwohls spielen öffentliche Krankenhäuser eine zentrale Rolle.
1175,1175,Den individuellen Bedürfnissen von Kindern und Jugendlichen werden Fallpauschalen nicht gerecht.
1176,1176,"Sie führen dazu, dass Kinderkliniken außerhalb der Ballungsräume sich nicht rechnen und geschlossen werden."
1177,1177,Deshalb werden wir die Finanzierung der Kinderund Jugendmedizin neu strukturieren.
1178,1178,"Wir werden auch die ambulante und integrierte psychotherapeutische Versorgung für Kinder, Jugendliche und Erwachsene stärken, damit sie niedrigschwellig und ohne lange Wartezeiten allen zugänglich ist."
1179,1179,"Insgesamt werden wir für eine bedarfsgerechte Grundfinanzierung der Kliniken, den Erhalt der Versorgung inklusive den Ausbau der integrierten Versorgungszentren in den ländlichen Regionen sowie eine integrierte, bessere Notfallversorgung sorgen."
1180,1180,SPD-Parteivorstand 2021 Seite > 18  Kapitel 2 2.5.
1181,1181,Wie wir eine zukunftsfähige Wirtschaft fördern wollen Viele bahnbrechende Entwicklungen der vergangenen Jahrzehnte hätte es ohne eine aktive und vorausschauend handelnde Politik nicht gegeben.
1182,1182,Die Politik muss die langen Linien und die Richtung beschreiben und sich als Innovationstreiber verstehen.
1183,1183,"Sie muss die für die Wettbewerbsfä- higkeit und die nachhaltige Beschäftigung wesentlichen Ziele formulieren, auf die sich die Kräfte konzentrieren sollen."
1184,1184,"Wir brauchen den Staat als strategischen Investor, als Ordnungsund Gestaltungskraft zur Bewältigung der Herausforderungen unserer Zeit."
1185,1185,Staat und Verwaltung müssen zum Innovationstreiber werden und ihre Nachfragemacht einsetzen.
1186,1186,Die Investitionen der öffentlichen Hand in wichtige Zukunftsfelder haben eine zentrale Bedeutung.
1187,1187,"Wir werden das, in dieser Legislaturperiode von uns durchgesetzte, hohe Investitionsniveau des Bundes mit mindestens 50 Milliarden Euro pro Jahr weiter fortsetzen und zudem dazu beitragen, dass sich alle staatlichen Ebenen mit großer Investitionskraft beteiligen."
1188,1188,Wir werden die Unterstützung von strukturschwachen Regionen durch die Gemeinschaftsaufgabe Verbesserung der regionalen Wirtschaftsstruktur (GRW) verstetigen.
1189,1189,Ein zentraler Akteur beim Investitionsgeschehen sind die Kommunen – ihre Investitionskraft müssen wir erhalten und stärken.
1190,1190,Gleichwertige Lebensverhältnisse zu sichern heißt auch: Soziale Dienstleistungen dürfen nicht abhängig von der finanziellen Leistungsfähigkeit der Kommune sein.
1191,1191,Dazu brauchen wir flächendeckend starke und handlungsfähige Kommunen.
1192,1192,"Im Zuge der Corona-Pandemie haben wir bereits weitere Schritte getan, um Kommunen von Sozialausgaben zu entlasten."
1193,1193,"Ein nötiger Schritt ist, den besonders hoch verschuldeten Kommunen einmalig hohe Altschulden abzunehmen."
1194,1194,Zudem werden wir das Problem der Altschulden vor allem ostdeutscher Wohnungsbaugesellschaften lösen.
1195,1195,In Deutschland werden gegenwärtig jährlich über 300 Milliarden Euro im Rahmen der öffentlichen Auftragsvergabe umgesetzt.
1196,1196,Gerade die öffentliche Hand muss als große Abnehmerin von Produkten und Dienstleistungen Verantwortung übernehmen.
1197,1197,"Wir werden die öffentliche Beschaffung so ausrichten, dass sie Innovationsimpulse setzt und den Zielen des sozial-ökologischen Wandels dient."
1198,1198,"Hierfür sollten die Vergabekriterien stärker auf Innovation, Tarifbindung, Geschlechtergerechtigkeit und klimafreundliche Nachhaltigkeit ausgerichtet werden."
1199,1199,Produktentwicklungen müssen sich auf den Staat als Nachfrager verlassen können.
1200,1200,"Wir müssen besser darin werden, aus Ideen auch Produkte und Dienstleistungen zu machen und Start-ups zu fördern."
1201,1201,Wir werden dabei die Erkenntnisse aus der Forschung schneller und breiter in Innovationen und Investitionen übersetzten.
1202,1202,"Eine wichtige Rolle nimmt dabei die Kreditanstalt für Wiederaufbau (KfW) ein, die Mittel am Kapitalmarkt aufnimmt und diese zusammen mit den Förderbanken der Länder in strategisch wichtige Zukunftsbranchen lenkt, die den sozial-ökologischen Umbau der Wirtschaft unterstützt und auch Start-ups fördert."
1203,1203,Wir werden sie zu einer modernen Innovationsund Investitionsagentur weiterentwickeln.
1204,1204,"Wir stehen an der Seite der vielen Unternehmen, die ihre soziale, gesellschaftliche und ökologische Verantwortung ernst nehmen."
1205,1205,"Das Handwerk ist der entscheidende Partner, damit die Klimawende vor Ort gelingt."
1206,1206,"Wir werden das Handwerk fördern, indem wir Gebühren für Techniker*innenund Meister*innenkurse abschaffen und uns für die Tarifbindung im Handwerk einsetzen."
1207,1207,"Wir unterstützen das Handwerk in dem Bemühen, mit neuen Ausbildungskonzepten dem Fachkräftemangel zu begegnen und berufliche Ausbildung praxisnah mit Schule und Hochschule zu verknüpfen."
1208,1208,Wir fördern und erkennen die Rolle des Handwerks bei der Ausbildung und Integration junger Menschen aus allen Teilen der Welt an.
1209,1209,SPD-Parteivorstand 2021 Seite > 19  Kapitel 2 Start-up-Unternehmen sind wichtige Wachstumsmotoren für die Wirtschaft.
1210,1210,"Wir wollen Deutschland zu einem führenden Start-up-Standort Europas machen, und so hochwertige Arbeitsplätze in den Regionen schaffen."
1211,1211,"Um mehr Unternehmensgründungen anzuregen und mittelständischen Unternehmen eine sinnvolle Nachfolgeplanung zu ermöglichen, setzen wir auf drei Kernpunkte: Organisatorische Unterstützung wie One-Stop-Agenturen für Gründer*innen, erleichterter Zugang zu Kapital durch Projektförderung sowie öffentliche Fonds für Wagniskapital und eine “Kultur der zweiten Chance”, auch im Insolvenzrecht."
1212,1212,Existenzgründungen von Frauen und in der Fläche werden wir mit eigenen Programmen gezielt fördern.
1213,1213,"Wir wollen Unternehmen unterstützen, für die der Sinn ihrer wirtschaftlichen Aktivität und der langfristige Bestand ihres Unternehmens wichtiger sind als der kurzfristige Gewinn."
1214,1214,Dazu werden wir eine nationale Strategie für die Förderung gemeinwohlorientierter Unternehmen und sozialer Innovationen entwickeln.
1215,1215,"Die rechtlichen Rahmenbedingungen für gemeinwohlorientiertes Wirtschaften, wie zum Beispiel für Genossenschaften, Sozialunternehmen, Integrationsunternehmen und Unternehmen in Verantwortungseigentum, werden wir verbessern."
1216,1216,"Für die Förderung einer sozialökologischen und digitalen Transformation unserer Wirtschaft gibt es bereits dezentrale Strukturen – wir wollen sie zu Transformationszentren als Werkstätten des Wandels bündeln und weiterentwickeln, die sich sowohl an etablierte Unternehmen als auch an Sozialunternehmen und nicht-exit-orientierte Start-ups sowie an Beschäftigte, Gewerkschaften und Zivilgesellschaft richten."
1217,1217,"Solidarität werden wir weiterhin den Wirtschaftsbereichen zukommen lassen, die in der Corona- Pandemie zugunsten der Gesundheit aller besondere Einbußen hinnehmen mussten."
1218,1218,"Das gilt für die Kulturwirtschaft, ebenso für die Tourismuswirtschaft, inklusive des Hotelund Gaststättenwesens, die nach der Pandemie andere sein werden als zuvor."
1219,1219,Viel stärker als bisher wird sich der Fokus auf den inländischen Tourismus richten.
1220,1220,"Darin steckt eine Chance, diesen zentralen Wirtschaftszweig nachhaltig, klimabewusst und modern auszurichten."
1221,1221,SPD-Parteivorstand 2021 Seite > 20  Kapitel 2 2.6.
1222,1222,"Wie wir Wissenschaft und Forschung innovativ und ­zukunftsfähig halten Um auch in Zukunft innovativ zu bleiben, werden wir die Stärken des deutschen Wissenschaftssystems in seiner ganzen Breite und Vielfalt und seiner internationalen Ausrichtung erhalten und weiterentwickeln."
1223,1223,"Dazu fördern wir Zukunftstechnologien wie zum Beispiel Quantentechnik, Künstliche Intelligenz, Alternativverfahren und Wasserstoff an vielen Orten im Land."
1224,1224,Für den perspektivischen Ausstieg aus den Tierversuchen werden wir eine Gesamtplanung aufsetzen und die Entwicklung von tierversuchsfreien Verfahren stärker fördern.
1225,1225,"Wir werden die Universitäten und Fachhochschulen dabei unterstützen, die Digitalisierung voranzutreiben, Innovationen in guter Lehre fördern und zugleich ihre forschungspolitische Bedeutung, die weit in die jeweiligen Regionen ausstrahlt, stärken."
1226,1226,"Um aktuelle und kommende gesellschaftliche Herausforderungen zu meistern, braucht es neben technischen auch kulturelle und soziale Innovationen."
1227,1227,"Daher werden wir die geistes-, sozial-, und kulturwissenschaftliche Forschung gezielt fördern."
1228,1228,Die Exzellenzstrategie entwickeln wir weiter und ergänzen sie um die Unterstützung regionaler Kooperationen von Hochschulen und Forschungseinrichtungen.
1229,1229,"Das wird auch dazu beitragen, dass die ausgezeichnete Forschungslandschaft, die die ostdeutschen Länder in den vergangenen Jahrzehnten aufgebaut haben, ihr Exzellenzpotential weiter entfalten kann, insbesondere in Bezug auf die Erforschung innovativer Technologien."
1230,1230,Gute Wissenschaft braucht gute Arbeitsbedingungen.
1231,1231,Wir werden uns für verlässliche Karrierewege und weniger Befristungen in der Wissenschaft einsetzen.
1232,1232,"Wir wollen, dass Promovierende für ihre tatsächliche Arbeitszeit bezahlt werden, unabhängig vom Fach."
1233,1233,Es muss gelten: 100 Prozent Gehalt für 100 Prozent Arbeit.
1234,1234,"Wir werden für eine deutlich bessere Vereinbarkeit von Familie und Beruf sorgen, neue, dauerhafte Beschäftigungsmöglichkeiten unterhalb der Professur schaffen und den Tenure-Track ausweiten."
1235,1235,"Wir haben den Zielwert gesamtstaatlicher, also öffentlicher und privater Ausgaben für Forschung und Entwicklung, von drei Prozent des BIP bereits in den letzten Jahren übertroffen und wollen ihn weiter auf mindestens 3,5 Prozent steigern."
1236,1236,"Wir werden dazu die Innovationsförderung aufstocken, die Forschung in die mittelständische Praxis mit Partnerschaftsund Kooperationsförderungen vorantreiben und die Förderund Kreditprogramme für den Mittelstand im Bereich Umwelt-, Klimaund Ressourcenschutz ausbauen."
1237,1237,Kleine und mittlere Unternehmen (KMU) werden einen niederschwelligen Zugang zu Fördermitteln erhalten.
1238,1238,Eine besondere Bedeutung kommt dem Austausch von wissenschaftlichen Erkenntnissen mit der Gesellschaft zu.
1239,1239,Wir werden deshalb mehr Fördergelder für Open Science und Wissenschaftskommunikation bereithalten.
1240,1240,"Damit Europa im internationalen technologischen Wettbewerb bestehen und seine Souveränität behaupten kann, werden wir in der Europäischen Union gemeinsam weiter geschlossen vorangehen."
1241,1241,"Wir setzen uns für ein neu geordnetes Wettbewerbsund Beihilferecht ein, das Wettbewerbsnachteile gegenüber anderen großen Wirtschaftsräumen verringert."
1242,1242,Die sozial-ökologische Transformation erfordert umfangreiche Investitionen in den klimaneutralen Umbau industrieller Wertschöpfungsketten.
1243,1243,"Das Beihilferecht muss es dem Staat ermöglichen, den nötigen Kapitaleinsatz in den Unternehmen mit öffentlichen Mitteln zu unterstützen und auf diese Weise Arbeitsplätze zu erhalten."
1244,1244,SPD-Parteivorstand 2021 Seite > 21  Kapitel 2 2.7.
1245,1245,Wie wir unsere Politik finanzieren wollen Die Corona-Pandemie hat gravierende Auswirkungen.
1246,1246,Auch auf die öffentlichen Haushalte.
1247,1247,"Während die Steuereinnahmen zurückgehen, sind die staatlichen Ausgaben gestiegen."
1248,1248,Eine Politik der Austerität nach der Krise wäre ein völlig falscher Weg.
1249,1249,"Wer diesen Weg verfolgt, setzt unsere Zukunft aufs Spiel oder will harte Einschnitte in den Sozialstaat."
1250,1250,"Wir stehen für eine Finanzund Haushaltspolitik, die die großen Zukunftsinvestitionen finanziert und so zukunftsfähige Arbeitsplätze schafft, ein klimaneutrales Wachstum ermöglicht und den gesellschaftlichen Zusammenhalt stärkt."
1251,1251,Daher gilt für uns: Die Finanzierung der in diesem Zukunftsprogramm formulierten Schwerpunkte stellen wir sicher.
1252,1252,Dazu werden wir die verfassungsrechtlich möglichen Spielräume zur Kreditaufnahme nutzen.
1253,1253,Die gerechte Verteilung von Einkommen und Vermögen ist eine Grundvoraussetzung für den Zusammenhalt unserer Gesellschaft.
1254,1254,"Die extrem ungleiche Verteilung von Einkommen und Vermögen ist nicht nur sozialpolitisch bedenklich, sie ist auch ökonomisch unvernünftig."
1255,1255,Die hohe und weiterwachsende Konzentration des Vermögens auf einige Hochvermögende verhindert nachhaltiges Wachstum und verschenkt wertvolle Potenziale.
1256,1256,Wir werden der Steuergerechtigkeit Geltung verschaffen – Steuerhinterziehung ist kein Kavaliersdelikt.
1257,1257,"Gegen Steuerhinterziehung, Steuervermeidung und Steuerbetrug werden wir konsequent vorgehen."
1258,1258,Wir haben grenzüberschreitende Steuergestaltungsmodelle der Anzeigepflicht unterworfen und werden eine nationale Anzeigepflicht einführen.
1259,1259,Wir werden die Umgehung der Grunderwerbsteuer (Share Deals) beenden.
1260,1260,Der Umsatzsteuerbetrug bei Karussellgeschäften auf europäischer Ebene muss beendet werden.
1261,1261,"Die öffentliche Transparenz ist ein gutes Mittel, um Unternehmen in die Pflicht zu nehmen."
1262,1262,"Wir werden Steuervermeidung mit einem öffentlichen Reporting großer, international agierender Unternehmen eindämmen (Public Country-by-Country- Reporting)."
1263,1263,Die Besteuerung von Einkommen werden wir gerechter gestalten.
1264,1264,Das aktuelle Steuersystem nimmt gerade mittlere Einkommen zu stark in Anspruch.
1265,1265,Die finanziellen Lasten der Krisenbewältigung dürfen für die ohnehin stark strapazierte große Mehrheit der Bürger*innen nicht zu einer steuerlichen Mehrbelastung führen.
1266,1266,Im Gegenteil: Wir wollen die Steuern für die Mehrheit senken.
1267,1267,"Wir werden eine Einkommensteuerreform vornehmen, die kleine und mittlere Einkommen besserstellt, die Kaufkraft stärkt und dafür im Gegenzug die oberen fünf Prozent stärker für die Finanzierung der wichtigen öffentlichen Aufgaben heranzieht."
1268,1268,"Für diejenigen, die besonders viel verdienen, halten wir zudem an dem Aufschlag von drei Prozentpunkten zur Einkommensteuer fest."
1269,1269,"Er soll künftig bei Verheirateten für den zu versteuernden Einkommensanteil oberhalb von 500.000 Euro im Jahr, bei Ledigen ab 250.000 Euro im Jahr gelten."
1270,1270,"Wir wollen die Bemessungsgrenze zur Erhebung der Beiträge zur gesetzlichen Kranken-, Pflege-, Rentenund Arbeitslosenversicherung regelmäßig anpassen."
1271,1271,Den Solidaritätszuschlag haben wir für die allermeisten Bürger*innen abgeschafft.
1272,1272,"Die Einnahmen aus dem verbliebenen Solidaritätszuschlag, den nur noch die Spitzenverdiener*innen zahlen, werden wir weiter brauchen."
1273,1273,"Er ist ein gerechter Beitrag zu einem stabilen Gemeinwesen, das allen nutzt."
1274,1274,SPD-Parteivorstand 2021 Seite > 22  Kapitel 2 Das geltende Steuerrecht befördert die klassische Arbeitsteilung zwischen Männern und Frauen.
1275,1275,Das werden wir ändern und das Steuerrecht stärker auf Partnerschaftlichkeit ausrichten sowie die Steuerlast bei unterschiedlich hohen Einkommen zwischen den Eheleuten gerecht verteilen.
1276,1276,Das Ehegattensplitting bildet die gesellschaftliche Realität nicht mehr ab und schließt viele Haushalte mit Kindern von dem gewährten Steuervorteil aus.
1277,1277,Nutznießer sind stattdessen vor allem Alleinverdiener-Ehepaare mit hohen Einkommen unabhängig von der Kinderzahl.
1278,1278,Wir werden das Ehegattensplitting für neu geschlossene Ehen ändern.
1279,1279,Die allermeisten Haushalte mit Kindern werden durch die Kindergrundsicherung finanziell bessergestellt werden.
1280,1280,Normalverdienende auch ohne Kinder werden keine Einbußen erleiden.
1281,1281,Für bestehende Ehen werden wir zudem ein Wahlrecht einführen.
1282,1282,"Die steuerliche Abzugsfähigkeit von Manager*innengehältern werden wir begrenzen, und zwar auf das 15-fache des Durchschnittseinkommens der Beschäftigten in dem Betrieb, in dem die ­Manager*in beschäftigt ist."
1283,1283,"Bislang gilt bei förderwürdigen Aufwendungen wie zum Beispiel Spenden: Je höher das Einkommen, desto höher die Steuerrückerstattung."
1284,1284,Zukünftig soll jede*r eine einkommensunabhängige Steuerminderung erhalten.
1285,1285,"Wir wollen die Vermögensteuer wieder in Kraft setzen, auch um die Finanzkraft der Länder für wichtige Zukunftsaufgaben zu verbessern."
1286,1286,"Wer sehr viel Vermögen hat, muss einen größeren Beitrag zur Finanzierung unseres Gemeinwesens leisten."
1287,1287,"Deshalb werden wir unter anderem einen maßvollen, einheitlichen Steuersatz von einem Prozent für sehr hohe Vermögen einführen."
1288,1288,"Gleichzeitig wird es hohe persönliche Freibeträge geben, so dass sich die Steuerbelastung auf besonders vermögende Teile der Bevölkerung konzentriert."
1289,1289,"Wir stellen sicher, dass mit der Vermögenssteuer keine Arbeitsplätze gefährdet werden."
1290,1290,Die Grundlage von Betrieben wird bei der Vermögenssteuer verschont.
1291,1291,Die Erbschaftssteuer ist reformbedürftig.
1292,1292,"In ihrer gegenwärtigen Form ist sie ungerecht, da sie vermögende Unternehmenserben bevorzugt."
1293,1293,Mit einer effektiven Mindestbesteuerung werden wir die Überprivilegierung großer Betriebsvermögen abschaffen.
1294,1294,Auch für vermögenshaltende Familienstiftungen werden wir eine Mindestbesteuerung einführen.
1295,1295,"Wir werden eine Finanztransaktionssteuer einführen, möglichst im Einklang mit unseren europäischen Partnern."
1296,1296,Zugleich werden wir die von uns maßgeblich mit unterstützten internationalen Verhandlungen zur Einführung einer effektiven Mindestbesteuerung und einer fairen Besteuerung so genannter Digitalunternehmen zum Abschluss bringen und in Deutschland und Europa umsetzen.
1297,1297,"Google, Amazon, Facebook und andere große Digitalunternehmen müssen einen angemessenen Beitrag zur Finanzierung des Gemeinwesens leisten."
1298,1298,"Wir brauchen einen leistungsfähigen, sicheren und fairen Finanzmarkt, um den Wandel in eine digitale und nachhaltige Wirtschaft finanzieren zu können."
1299,1299,Er muss ordentlich reguliert und überwacht werden.
1300,1300,"Wir werden sicherstellen, dass den Verbraucher*innen die Finanzierungsdienstleistungen kostengünstig angeboten werden und Investitionen in nachhaltige, klimafreundliche Produkte und Produktionsverfahren fördern."
1301,1301,"Für das Vertrauen in die Funktionstüchtigkeit und Sicherheit von Finanzmarktakteuren und Finanzprodukten ist es gerade für Kleinanleger*innen wichtig, dass sie eine unabhängige und an ihren Interessen orientierte Beratung erhalten können."
1302,1302,Überschuldeten Privatpersonen werden wir besser aus einer nicht aus eigener Kraft überwindbaren finanziellen Not helfen.
1303,1303,Die Schuldnerberatung werden wir stärken.
1304,1304,Durch ausgeweitete vorsorgende Beratungsmöglichkeiten soll der Weg in die Überschuldung am besten von vornherein vermieden werden.
1305,1305,"SPD-Parteivorstand 2021 Seite > 23  Kapitel 2 Um den Finanzstandort Deutschland zum Motor einer nachhaltigen Transformation der Finanzund Realwirtschaft in Einklang mit den Pariser Klimaschutzzielen zu machen, werden wir künftig noch mehr nachhaltige Staatsanleihen auflegen und auf weitere als nachhaltig zertifizierte Finanzprodukte hinwirken."
1306,1306,"Das Ziel ist, private Kapitalflüsse in den Aufund Ausbau nachhaltiger Wirtschaftsstrukturen zu lenken."
1307,1307,"Der Wettbewerb im Finanzsektor soll erhalten bleiben und die Bankenregulierung muss bewirken, dass staatliche Rettungsschirme für einzelne Banken nicht notwendig werden."
1308,1308,"Wir unterstützen die EU-Kommission dabei, darauf im Rahmen der europäischen Fusionskontrolle zu achten."
1309,1309,"Wir haben dafür gesorgt, dass die Bundesanstalt für Finanzdienstleistungsaufsicht (BaFin) stärkere Kontroll-Kompetenzen erhält."
1310,1310,Wir haben bei der Prüfung von Jahresabschlüssen der Unternehmen eine Überprüfung unmittelbar durch die BaFin ermöglicht.
1311,1311,"Sie kann nun hoheitlich prüfen, da Jahresabschlüsse die wichtigste Informationsquelle für Anleger*innen und Verbraucher*innen sind."
1312,1312,"Zudem haben wir die Aufsicht über die Wirtschaftsprüfer*innen verschärft und geregelt, damit sie häufiger als bisher gewechselt werden müssen."
1313,1313,"Darüber hinaus setzen wir uns dafür ein, dass die BaFin mehr Kompetenzen bei der Geldwäscheaufsicht auch für große Unternehmen über ihre bisherige Aufsichtszuständigkeit hinaus erhält."
1314,1314,Schmutziges Geld darf in Deutschland keine Heimat finden.
1315,1315,Der Zoll ist neben der Polizei eine wichtige Institution im Kampf gegen Geldwäsche und Kriminalität.
